ID_ES,COD_CATALOGO_ES,NOMBRE_ES,CATEGORIA_ES,CLASE_ES,TIPO_ES,ESTADO,FGDA,DEPARTAMENTO,MUNICIPIO,LATITUD,LONGITUD,FECHA_INSTALACION,FECHA_SUSPENSION
2409,26120570,PORVENIR EL ,PM,MET,CON,ACT,FNC,QUINDÍO,PIJAO,4.3166667,-75.7500000,15/01/1982,
2410,26120590,ESPERANZA LA ,PM,MET,CON,ACT,FNC,QUINDÍO,BUENAVISTA,4.3500000,-75.7500000,15/07/1982,
2411,26120600,PIEDRAS DE MOLER ,PM,MET,CON,ACT,CVC,VALLE DEL CAUCA,CARTAGO,4.7166667,-75.9333330,15/09/1982,
2412,26120610,RENTA LA ,PM,MET,CON,ACT,FNC,RISARALDA,PEREIRA,4.7833333,-75.7000000,15/01/1988,
2413,26120620,HIROSHIMA ,PM,MET,CON,ACT,FNC,RISARALDA,PEREIRA,4.7666667,-75.7333330,15/01/1991,
2414,26120630,ABUELITA LA ,PM,MET,CON,ACT,FNC,RISARALDA,PEREIRA,4.7333333,-75.7833330,15/01/1991,
2415,26120640,ALEJANDRIA LA ,PM,MET,CON,ACT,FNC,QUINDÍO,GÉNOVA,4.1833333,-75.7833330,15/01/1991,
2416,26120650,ESPERANZA LA ,PM,MET,CON,ACT,FNC,QUINDÍO,FILANDIA,4.6333333,-75.7000000,15/01/1991,
2417,26120660,JULIA LA ,PM,MET,CON,ACT,FNC,QUINDÍO,MONTENEGRO,4.5500000,-75.7500000,15/01/1991,
2418,26120670,BERRIO EL ,PG,MET,CON,ACT,FNC,VALLE DEL CAUCA,CARTAGO,4.6833333,-75.8500000,15/11/1987,
2419,26120680,RECREO EL ,PG,MET,CON,ACT,FNC,VALLE DEL CAUCA,ULLOA,4.7000000,-75.7333330,15/08/1986,
2420,26120690,MONTAÑA LA ,PM,MET,CON,ACT,CRQ,QUINDÍO,SALENTO,4.6166667,-75.4500000,15/01/1999,
2421,26120700,BOSQUE EL ,PM,MET,CON,ACT,CRQ,QUINDÍO,SALENTO,4.6500000,-75.4333330,15/01/1999,
2422,26120710,ESTRELLA DE AGUA ,PM,MET,CON,ACT,CRQ,QUINDÍO,SALENTO,4.6166667,-75.4333330,15/01/1999,
2423,26120720,ARAUCARIAS LAS ,PM,MET,CON,ACT,FNC,RISARALDA,SANTA ROSA DE CABAL,4.8833333,-75.6333330,15/03/1988,
2424,26125010,COL ACADEMICO ,CO,MET,CON,SUS,MINEC,VALLE DEL CAUCA,CARTAGO,4.7833333,-75.9166670,15/01/1937,15/09/1942
2425,26125020,TEBAIDA ,CO,MET,CON,SUS,MINEC,QUINDÍO,LA TEBAIDA,4.4500000,-75.7833330,15/01/1937,15/09/1942
2426,26125030,FILANDIA ,CO,MET,CON,SUS,MINEC,QUINDÍO,FILANDIA,4.6833333,-75.6500000,15/08/1941,15/11/1945
2427,26125050,AGRICOLA GJA ,CO,MET,CON,SUS,MINAG,QUINDÍO,ARMENIA,4.5333333,-75.6833330,15/06/1943,15/07/1944
2428,26125070,BELLA LA ,CO,MET,CON,ACT,FNC,QUINDÍO,CALARCÁ,4.5166667,-75.6666670,15/06/1950,
2429,26125080,PARAGUAYCITO ,CP,MET,CON,ACT,FNC,QUINDÍO,BUENAVISTA,4.3833333,-75.7333330,15/09/1962,
2430,26125090,SENA EL ,ME,MET,CON,ACT,FNC,QUINDÍO,ARMENIA,4.5333333,-75.6666670,15/12/1961,
2431,26125100,ARTURO GOMEZ ,CO,MET,CON,ACT,FNC,VALLE DEL CAUCA,ALCALÁ,4.5166667,-75.5500000,15/07/1966,
2432,26125140,VENECIA ,CP,MET,CON,ACT,FNC,VALLE DEL CAUCA,CAICEDONIA,4.3333333,-75.8333330,15/01/1984,
2433,26125150,JOYA LA ,CO,MET,CON,SUS,FNC,RISARALDA,PEREIRA,4.7666667,-75.7833330,15/01/1976,15/12/1986
2434,26125160,PISAMAL ,CO,MET,CON,SUS,FNC,QUINDÍO,LA TEBAIDA,4.4333333,-75.8000000,15/02/1976,15/01/1977
2435,26125170,ANDES LOS ,CO,MET,CON,ACT,PARTIC,QUINDÍO,SALENTO,4.6833333,-75.5666670,15/09/1981,
2436,26125180,JAMAICA ,CO,MET,CON,ACT,PARTIC,QUINDÍO,CALARCÁ,4.5333333,-75.7666670,15/10/1981,
2437,26125190,MARAVILLAS LAS ,CO,MET,CON,ACT,PARTIC,QUINDÍO,PIJAO,4.3000000,-75.6666670,15/10/1981,
2438,26125200,ESPAÑOLA LA ,CO,MET,CON,ACT,CRQ,QUINDÍO,QUIMBAYA,4.5833333,-75.8666670,15/01/1972,
2439,26125210,COCORA ,CO,MET,CON,ACT,CRQ,QUINDÍO,SALENTO,4.6333333,-75.5000000,15/05/1971,
2440,26125220,UNIV QUINDIO ,CO,MET,CON,ACT,CRQ,QUINDÍO,ARMENIA,4.5333333,-75.7000000,15/04/1971,
2441,26125230,AGRADO EL ,CO,MET,CON,ACT,FNC,QUINDÍO,MONTENEGRO,4.5166667,-75.7833330,15/01/1980,
2442,26125240,CATALINA LA ,CP,MET,CON,ACT,FNC,RISARALDA,PEREIRA,4.7500000,-75.7500000,15/06/1986,
2443,26125250,MARACAY ,CP,MET,CON,ACT,FNC,QUINDÍO,QUIMBAYA,4.6000000,-75.7666670,15/01/1977,
2444,26125260,CENTRO DE GUADUA ,CO,MET,CON,ACT,CRQ,QUINDÍO,CÓRDOBA,4.4000000,-75.7166670,15/01/1999,
2445,26125270,BREMEN ,CP,MET,CON,ACT,CRQ,QUINDÍO,FILANDIA,4.6666667,-75.6000000,15/01/1999,
2446,26125280,GENOVA ,CO,MET,CON,ACT,CRQ,QUINDÍO,GÉNOVA,4.2166667,-75.7666670,15/02/1999,
2447,26125310,RISARALDA AUTOMATICA ,CP,MET,AUT,ACT,CECICAÑA,QUINDÍO,SALENTO,4.9091667,-75.8925000,01/05/1993,
2448,26125501,GENOVA,CP,MET,AUT,ACT,CENICAFE,QUINDÍO,GÉNOVA,4.2044167,-75.7686670,,
2449,26125502,CAICEDONIA,CP,MET,AUT,ACT,CENICAFE,VALLE DEL CAUCA,CAICEDONIA,4.2975583,-75.8639610,,
2450,26125503,LA SIRENA,CP,MET,AUT,ACT,CENICAFE,VALLE DEL CAUCA,SEVILLA,4.2850000,-75.9025000,,
2451,26125504,PARAGUAICITO,CP,MET,AUT,ACT,CENICAFE,QUINDÍO,BUENAVISTA,4.3955556,-75.7341670,,
2452,26125505,LA BELLA,CP,MET,AUT,ACT,CENICAFE,QUINDÍO,CALARCÁ,4.5011111,-75.6713890,,
2453,26125506,EL AGRADO,CP,MET,AUT,ACT,CENICAFE,QUINDÍO,MONTENEGRO,4.5183333,-75.7925000,,
2454,26125507,ARTURO GOMEZ,CP,MET,AUT,ACT,CENICAFE,VALLE DEL CAUCA,ALCALÁ,4.6713889,-75.7772190,,
2455,26125508,LACATALINA,CP,MET,AUT,ACT,CENICAFE,RISARALDA,PEREIRA,4.7475000,-75.7380560,,
2456,26125509,ESPERANZA LA AUTOM ,CP,MET,AUT,ACT,CENICAFE,QUINDÍO,PIJAO,4.2994444,-75.7250810,,
2457,26127020,GENOVA ,LG,HID,CON,ACT,CRQ,QUINDÍO,GÉNOVA,4.2000000,-75.7333330,15/02/1999,
2458,26127050,CONSOTA ,LM,HID,CON,SUS,ICEL,RISARALDA,PEREIRA,4.7833333,-75.7000000,15/01/1950,15/09/1959
2459,26127060,VILLEGAS ,LM,HID,CON,SUS,ICEL,RISARALDA,PEREIRA,4.7833333,-75.7666670,15/03/1956,15/01/1962
2460,26127070,CARTAGO ,LM,HID,CON,SUS,ICEL,RISARALDA,PEREIRA,4.8000000,-73.8333330,15/02/1955,15/02/1956
2461,26127110,MARIA LA ,LM,HID,CON,ACT,CHEC,RISARALDA,SANTA ROSA DE CABAL,4.5833333,-75.5666670,15/02/1961,
2462,26127130,HIDROELECTRICA ,LM,HID,CON,SUS,CVC,VALLE DEL CAUCA,SEVILLA,4.3166667,-75.8833330,15/02/1978,15/10/1987
2463,26130010,PEREIRA ,PM,MET,CON,SUS,PARTIC,RISARALDA,PEREIRA,4.8000000,-75.7500000,15/09/1947,15/12/1954
2464,26130040,VILLA NUBIA ,PM,MET,CON,SUS,FNC,RISARALDA,SANTA ROSA DE CABAL,4.9000000,-75.6000000,15/01/1956,15/06/1965
2465,26130050,CAMPOALEGRE ,PM,MET,CON,ACT,CHEC,CALDAS,CHINCHINÁ,4.9166667,-75.6166670,15/08/1960,
2466,26130060,SUB STA ROSA ,PM,MET,CON,ACT,CHEC,RISARALDA,SANTA ROSA DE CABAL,4.8833333,-75.6333330,15/09/1960,
2467,26130070,SAN RAMON ,PM,MET,CON,ACT,CHEC,RISARALDA,SANTA ROSA DE CABAL,4.8500000,-75.5833330,15/11/1970,
2468,26130080,REFUGIO EL ,PM,MET,CON,SUS,FNC,RISARALDA,SANTA ROSA DE CABAL,4.8666667,-75.6333330,15/01/1961,15/11/1961
2469,26130090,PALACIO MPAL PEREI ,PM,MET,CON,SUS,ICEL,RISARALDA,PEREIRA,4.8166667,-75.7000000,15/01/1962,15/10/1963
2470,26130100,BANANERA LA ,PM,MET,CON,SUS,IGAC,RISARALDA,PEREIRA,4.8166667,-75.6833330,15/01/1963,15/09/1963
2471,26130110,CATALUNA 2 ,PM,MET,CON,SUS,IGAC,RISARALDA,PEREIRA,4.8500000,-75.7166670,15/01/1963,15/09/1963
2472,26130120,SUB LA ROSA ,PM,MET,CON,ACT,CHEC,RISARALDA,DOSQUEBRADAS,4.8333333,-75.7000000,15/09/1975,
2473,26130130,FLORIDA LA ,PM,MET,CON,ACT,CHEC,RISARALDA,SANTA ROSA DE CABAL,4.9000000,-75.6666670,15/11/1970,
2474,26130140,CAUCAYA ,PM,MET,CON,SUS,FNC,CALDAS,CHINCHINÁ,4.9000000,-75.6000000,15/12/1965,15/12/1966
2475,26130150,PASTORA LA ,PM,MET,CON,SUS,FNC,RISARALDA,PEREIRA,4.7833333,-75.6166670,15/12/1966,15/12/1987
2476,26130160,STA ANA ,PG,MET,CON,ACT,FNC,CALDAS,PALESTINA,4.9833333,-75.6333330,15/09/1967,
2477,26130210,CAMBULOS LOS ,PM,MET,CON,ACT,FNC,RISARALDA,PEREIRA,4.8166667,-75.8333330,15/01/1968,
2478,26130230,PLTA D TRATAMIENTO ,PG,MET,CON,ACT,FNC,RISARALDA,PEREIRA,4.8000000,-75.6666670,15/03/1970,
2479,26130240,BELMONTE ,PM,MET,CON,ACT,FNC,RISARALDA,PEREIRA,4.8000000,-75.7666670,15/09/1968,
2480,26130250,GUAYABITO ,PM,MET,CON,ACT,FNC,RISARALDA,SANTA ROSA DE CABAL,4.9000000,-75.6333330,15/09/1968,
2481,26130260,BOSQUE EL ,PM,MET,CON,ACT,FNC,RISARALDA,DOSQUEBRADAS,4.8333333,-75.6833330,15/10/1968,
2482,26130280,RISARALDA ,PM,MET,CON,ACT,CHEC,RISARALDA,SANTA ROSA DE CABAL,4.8666667,-75.6166670,15/09/1960,
2483,26130290,CEDRAL EL ,PM,MET,CON,ACT,CHEC,RISARALDA,SANTA ROSA DE CABAL,4.7500000,-75.5000000,15/01/1963,
2484,26130300,ESMERALDA LA ,PM,MET,CON,ACT,CHEC,CALDAS,CHINCHINÁ,5.0666667,-75.7166670,15/02/1963,
2485,26130310,MORENITA LA ,PM,MET,CON,ACT,FNC,RISARALDA,MARSELLA,4.9000000,-75.7666670,15/01/1991,
2486,26130320,TERMALES ,PM,MET,CON,ACT,CHEC,RISARALDA,SANTA ROSA DE CABAL,4.8666667,-75.5500000,15/11/1970,
2487,26130330,ALTO ESPAÑOL ,PM,MET,CON,ACT,CHEC,RISARALDA,SANTA ROSA DE CABAL,4.9333333,-75.7000000,15/11/1970,
2488,26130340,CAMPOALEGRE ,PM,MET,CON,ACT,CHEC,RISARALDA,SANTA ROSA DE CABAL,4.9000000,-76.5833330,15/06/1978,
2489,26130350,ESC VOC MARSELLA ,PG,MET,CON,ACT,FNC,RISARALDA,MARSELLA,4.9333333,-75.7333330,15/01/1955,
2490,26130370,FRANCIA LA ,PM,MET,CON,ACT,FNC,CALDAS,CHINCHINÁ,4.9833333,-75.6833330,15/01/1977,
2491,26130380,TASAS LAS ,PM,MET,CON,ACT,FNC,RISARALDA,MARSELLA,4.9000000,-75.7666670,15/01/1981,
2492,26130390,FLORESTA ,PM,MET,CON,ACT,FNC,RISARALDA,PEREIRA,4.8333333,-75.7666670,15/01/1981,
2493,26130400,ALTO CAUCA ,PM,MET,CON,ACT,FNC,RISARALDA,MARSELLA,5.0000000,-75.7500000,15/01/1981,
2494,26130410,CASTILLO EL ,PM,MET,CON,ACT,FNC,RISARALDA,SANTA ROSA DE CABAL,4.9333333,-75.6666670,15/01/1981,
2495,26130420,BUENAVISTA ,PM,MET,CON,ACT,FNC,RISARALDA,SANTA ROSA DE CABAL,4.8333333,-75.6666670,15/01/1981,
2496,26130430,TIERRICA LA ,PM,MET,CON,ACT,FNC,RISARALDA,PEREIRA,4.7833333,-75.8000000,15/01/1981,
2497,26130440,PALMA LA ,PM,MET,CON,ACT,FNC,CALDAS,PALESTINA,5.0000000,-75.7166670,15/01/1988,
2498,26130450,PALMERA LA ,PM,MET,CON,ACT,FNC,RISARALDA,MARSELLA,5.0000000,-75.7500000,15/01/1991,
2499,26130460,PLAYA LA ,PM,MET,CON,ACT,FNC,RISARALDA,PEREIRA,4.8333333,-75.7666670,15/01/1991,
2500,26130470,SIERRA LA ,PM,MET,CON,ACT,FNC,CALDAS,CHINCHINÁ,4.9833333,-75.6333330,15/01/1988,
2501,26130480,TERESITA LA ,PM,MET,CON,ACT,FNC,RISARALDA,SANTA ROSA DE CABAL,4.9500000,-75.6333330,15/01/1988,
2502,26130490,PROVIDENCIA ,PM,MET,CON,ACT,FNC,CALDAS,PALESTINA,5.0500000,-75.7000000,15/01/1991,
2503,26130500,STA HELENA ,PM,MET,CON,ACT,FNC,RISARALDA,SANTA ROSA DE CABAL,4.9500000,-75.6166670,15/01/1991,
2504,26130510,COMBIA ,PM,MET,CON,ACT,FNC,RISARALDA,PEREIRA,4.8500000,-75.7833330,15/01/1991,
2505,26130520,ARGENTINA LA ,PM,MET,CON,ACT,FNC,CALDAS,PALESTINA,5.0333333,-75.6833330,15/01/1991,
2506,26130530,ROMELIA LA ,PG,MET,CON,ACT,FNC,CALDAS,CHINCHINÁ,4.9666667,-75.6666670,15/12/1988,
2507,26130580,MORAVO ,PM,MET,CON,ACT,FNC,CALDAS,CHINCHINÁ,5.0166667,-75.7166670,15/04/1996,
2508,26130590,PRIMAVERA LA ,PM,MET,CON,ACT,FNC,RISARALDA,DOSQUEBRADAS,4.8333333,-75.6666670,15/10/1980,
2509,26130600,MARINA LA ,PM,MET,CON,ACT,FNC,RISARALDA,PEREIRA,4.8000000,-75.7166670,15/09/1984,
2510,26135010,STA ROSA DE CABAL ,CO,MET,CON,SUS,MINEC,RISARALDA,SANTA ROSA DE CABAL,4.8666667,-75.6166670,15/01/1933,15/06/1942
2511,26135020,COL LA SALLE ,CO,MET,CON,SUS,MINEC,RISARALDA,PEREIRA,4.8166667,-75.7000000,15/08/1934,15/10/1944
2512,26135030,DOSQUEBRADAS ROSA ,CO,MET,CON,SUS,FNC,RISARALDA,PEREIRA,4.8500000,-75.7000000,15/10/1946,15/12/1970
2513,26135050,NARANJAL ,CP,MET,CON,ACT,FNC,CALDAS,CHINCHINÁ,4.9666667,-75.7000000,15/12/1950,
2514,26135060,JAZMIN EL ,CO,MET,CON,ACT,FNC,RISARALDA,SANTA ROSA DE CABAL,4.9166667,-75.6333330,15/12/1960,
2515,26135070,CEDRAL EL ,CO,MET,CON,ACT,FNC,RISARALDA,PEREIRA,4.7833333,-75.5333330,15/12/1960,
2516,26135130,SUIZA LA ,CO,MET,CON,SUS,FNC,RISARALDA,LA VIRGINIA,4.9000000,-75.9000000,15/05/1971,15/09/1975
2517,26135220,SELVA LA ,CO,MET,CON,ACT,PARTIC,RISARALDA,SANTA ROSA DE CABAL,4.7833333,-75.6000000,15/06/1981,
2518,26135270,PLANALTO ,CP,MET,CON,ACT,FNC,CALDAS,CHINCHINÁ,4.9833333,-75.5833330,15/03/1993,
2519,26135280,PILAMO EL ,CP,MET,CON,ACT,FNC,RISARALDA,PEREIRA,4.8666667,-75.8000000,15/12/1997,
2520,26135501,EL PILAMO,CP,MET,AUT,ACT,CENICAFE,RISARALDA,PEREIRA,4.8683333,-75.7933330,,
2521,26135502,EL JAZMIN,CP,MET,AUT,ACT,CENICAFE,RISARALDA,SANTA ROSA DE CABAL,4.9119444,-75.6241640,,
2522,26135503,NARANJAL,CP,MET,AUT,ACT,CENICAFE,CALDAS,CHINCHINÁ,4.9719444,-75.6522190,,
2523,26137010,FRAILES ,LM,HID,CON,SUS,ICEL,RISARALDA,PEREIRA,4.8000000,-75.7000000,15/04/1949,15/01/1950
2524,26137020,CRUCERO EL ,LM,HID,CON,SUS,ICEL,RISARALDA,SANTA ROSA DE CABAL,4.8833333,-75.6666670,15/04/1949,15/01/1950
2525,26137030,INSULA LA  6-906 ,LM,HID,CON,ACT,CHEC,CALDAS,PALESTINA,5.0000000,-75.6500000,15/09/1952,
2526,26137040,PTE ESPANOL 6-907 ,LM,HID,CON,ACT,CHEC,RISARALDA,SANTA ROSA DE CABAL,4.8666667,-75.6333330,15/02/1961,
2527,26137050,TARAPACA ,LG,HID,CON,ACT,CHEC,CALDAS,CHINCHINÁ,4.9500000,-75.6166670,15/02/1961,
2528,26137060,PTE CARRETERA ,LM,HID,CON,ACT,CHEC,CALDAS,CHINCHINÁ,4.9833333,-75.6833330,15/12/1960,
2529,26137070,PRIMAVERA LA ,LM,HID,CON,ACT,CHEC,CALDAS,CHINCHINÁ,5.0166667,-75.7333330,15/01/1953,
2530,26137080,CEDRAL EL ,LM,HID,CON,SUS,CHEC,RISARALDA,SANTA ROSA DE CABAL,4.7000000,-75.5333330,15/03/1964,15/04/1969
2531,26137090,SAMARIA ,LM,HID,CON,ACT,CHEC,CALDAS,CHINCHINÁ,5.0166667,-75.7000000,15/07/1964,
2532,26137100,MI CASITA ,LM,HID,CON,ACT,CHEC,RISARALDA,SANTA ROSA DE CABAL,4.8666667,-75.5833330,15/01/1983,
2533,26137130,INFIERNO ,LM,HID,CON,ACT,CHEC,CALDAS,BELALCAZAR,5.0500000,-75.7500000,15/01/1961,
2534,26137150,PTE LA ESTRELLA ,LM,HID,CON,ACT,CHEC,CALDAS,CHINCHINÁ,4.8500000,-75.6166670,15/11/1962,
2535,26137160,VEGAS LAS ,LM,HID,CON,SUS,CVC,VALLE DEL CAUCA,CARTAGO,4.8166667,-75.9333330,15/02/1985,15/03/1990
2536,26140010,BALBOA ,PM,MET,CON,SUS,FNC,RISARALDA,BALBOA,4.9500000,-75.9833330,15/11/1951,15/04/1954
2537,26140020,BELEN DE UMBRIA ,PM,MET,CON,SUS,MINAG,RISARALDA,BELÉN DE UMBRÍA,5.1833333,-75.8166670,15/01/1933,15/07/1934
2538,26140030,MARIA LA ,PM,MET,CON,ACT,CHEC,RISARALDA,APÍA,5.1333333,-75.9500000,15/02/1965,
2539,26140040,VILLA KENNEDY ,PM,MET,CON,SUS,FNC,CALDAS,ANSERMA,5.2333333,-75.8166670,15/05/1955,15/04/1970
2540,26140050,HORRO EL ,PM,MET,CON,ACT,FNC,CALDAS,ANSERMA,5.2166667,-75.8000000,15/05/1969,
2541,26140060,SILENCIO EL ,PM,MET,CON,ACT,FNC,RISARALDA,LA CELIA,5.0000000,-76.0000000,15/07/1969,
2542,26140070,CORINTO ,PM,MET,CON,SUS,MOP,RISARALDA,SANTUARIO,5.0833333,-75.9666670,15/11/1966,15/08/1968
